"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-11-13 07:08:00,,,信息,,,Huobi/LTC_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.008817
2017-11-16 17:37:05,,,信息,,,当前基准买入价格 0.00885905 上次买入价格 0.00885905 动态买入点 0.05 当前持仓总量 0
2017-11-16 17:37:05,,,信息,,,Huobi/LTC_BTC交易对准备以 0.0083311 的价格买入 100 个币，当前账户余额为： 20.06177377 。本次下单金额 0.8331099999999999 ，本次预期买入数量 100 ，预期成交价格 0.0083311
2017-11-16 17:37:05,Huobi,7,买入,市价,0.83311,
2017-11-16 17:58:00,,,信息,,,Huobi/LTC_BTC 交易对订单 7 买入交易已经成功!成交均价： 0.0083311 ，挂单买入： 0.8331 ，买到数量： 99.7987
2017-11-16 17:58:00,,,信息,,,Huobi/LTC_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.008348 ，总持仓数量： 99.7987 ，总持币成本： 0.833096
2017-11-26 06:37:05,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0102009 的价格卖出 99.7987 个币，当前持仓总量 99.7987 动态卖出点 0.2 基准卖出价 0.008348
2017-11-26 06:37:05,Huobi,8,卖出,市价,99.7987,
2017-11-26 06:58:00,,,收益,0.431176,,
2017-11-26 06:58:00,,,信息,,,Huobi/LTC_BTC 交易对订单 8 交易成功!平均卖出价格： 0.0102009 ，平均持仓价格： 0.008348 ，卖出数量： 99.7987 ，毛收盈： 0.182881 ，累计毛收盈： 0.431176
2017-11-26 06:58:00,,,信息,,,Huobi/LTC_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.009274
2017-11-30 03:46:00,,,信息,,,当前基准买入价格 0.00930455 上次买入价格 0.00930455 动态买入点 0.05 当前持仓总量 0
2017-11-30 03:46:00,,,信息,,,Huobi/LTC_BTC交易对准备以 0.0084001 的价格买入 100 个币，当前账户余额为： 20.24467844 。本次下单金额 0.84001 ，本次预期买入数量 100 ，预期成交价格 0.0084001
2017-11-30 03:46:00,Huobi,9,买入,市价,0.84001,
2017-11-30 03:50:00,,,信息,,,Huobi/LTC_BTC 交易对订单 9 买入交易已经成功!成交均价： 0.0084001 ，挂单买入： 0.84 ，买到数量： 99.7988
2017-11-30 03:50:00,,,信息,,,Huobi/LTC_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.008417 ，总持仓数量： 99.7988 ，总持币成本： 0.839997
