"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-11-15 21:20:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 21:20:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088595 的价格卖出 86.26582278481013 个币，当前持仓总量 1132.6224 动态卖出点 0.14999999999999997 基准卖出价 0.0088009
2017-11-15 21:20:00,Huobi,20,卖出,市价,86.2658227848101,
2017-11-15 21:24:00,,,收益,0.540388,,
2017-11-15 21:24:00,,,信息,,,Huobi/LTC_BTC 交易对订单 20 交易成功!平均卖出价格： 0.0088595 ，平均持仓价格： 0.008216 ，卖出数量： 86.2658 ，毛收盈： 0.053983 ，累计毛收盈： 0.5403880000000001
2017-11-15 21:24:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 21:24:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088478 的价格卖出 86.15189873417721 个币，当前持仓总量 1046.3566 动态卖出点 0.14499999999999996 基准卖出价 0.0088595
2017-11-15 21:24:00,Huobi,21,卖出,市价,86.1518987341772,
2017-11-15 21:32:00,,,收益,0.593294,,
2017-11-15 21:32:00,,,信息,,,Huobi/LTC_BTC 交易对订单 21 交易成功!平均卖出价格： 0.0088478 ，平均持仓价格： 0.008216 ，卖出数量： 86.1518 ，毛收盈： 0.052906 ，累计毛收盈： 0.5932940000000001
2017-11-15 22:46:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 22:46:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088559 的价格卖出 86.23076923076924 个币，当前持仓总量 960.2048 动态卖出点 0.13999999999999996 基准卖出价 0.0088478
2017-11-15 22:46:00,Huobi,22,卖出,市价,86.2307692307692,
2017-11-15 22:50:00,,,收益,0.646946,,
2017-11-15 22:50:00,,,信息,,,Huobi/LTC_BTC 交易对订单 22 交易成功!平均卖出价格： 0.0088559 ，平均持仓价格： 0.008216 ，卖出数量： 86.2307 ，毛收盈： 0.053652 ，累计毛收盈： 0.6469460000000001
2017-11-15 23:20:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:20:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088432 的价格卖出 86.10710808179164 个币，当前持仓总量 873.9741 动态卖出点 0.13499999999999995 基准卖出价 0.0088559
2017-11-15 23:20:00,Huobi,23,卖出,市价,86.1071080817916,
2017-11-15 23:24:00,,,收益,0.699429,,
2017-11-15 23:24:00,,,信息,,,Huobi/LTC_BTC 交易对订单 23 交易成功!平均卖出价格： 0.0088432 ，平均持仓价格： 0.008216 ，卖出数量： 86.1071 ，毛收盈： 0.052483 ，累计毛收盈： 0.6994290000000001
2017-11-15 23:24:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
