"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-15 19:48:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1294629 的价格买入 48.4115 个币，当前账户余额为： 81.78857173 。本次下单金额 6.267493183349999 ，本次预期买入数量 48.4115 ，预期成交价格 0.1294629
2018-01-15 19:48:01,Huobi,39,买入,市价,6.26749318335,
2018-01-15 19:53:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 39 交易成功!成交均价： 0.1294629 ，挂单数量： 6.2674 ，买到数量： 48.3138
2018-01-15 19:53:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-15 19:53:00,Huobi,40,卖出,0.131275,48.3138,
2018-01-15 19:53:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 40
2018-01-15 19:55:00,,,信息,,,当前基准买入价格 0.1294629 上次买入价格 0.1294629 动态买入点 0.033 当前持仓总量 142.4333
2018-01-15 19:55:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1000001 的价格买入 68.1738 个币，当前账户余额为： 75.52121738 。本次下单金额 6.817386817379999 ，本次预期买入数量 68.1738 ，预期成交价格 0.1000001
2018-01-15 19:55:00,Huobi,41,买入,市价,6.81738681738,
2018-01-15 19:57:00,,,收益,47.892823,,
2018-01-15 19:57:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 40 交易成功!卖出价格： 0.1462711 ，买入价格： 0.1294629 ，卖出数量： 48.3138 ，毛收盈： 0.785424 ，累计毛收盈： 47.89282300000001
